id,filtered_words,features,label_index
R032,"new, report, economic, growth, type, treat, hospital, respond, program","(200,[100,105,120,126,130,144,150,173,185],[3.914021008090819,0.6753425559264385,2.455405985391302,3.914021008090819,2.366458499374806,2.324785802974238,3.0811118851557153,3.7316994512968646,0.6792718340663283])",1.0
R033,"new, report, education, owner, pretty, movement","(200,[53,94,105,119,130,185],[3.2721671219184243,3.577548771469606,0.6753425559264385,3.2208738275308737,2.366458499374806,0.6792718340663283])",1.0
R045,"new, report, technology, breakthrough, husband, return, glass., religious, design","(200,[8,20,32,35,81,93,105,122,185],[2.5277266469709287,2.579019941358479,2.7508701982851385,3.172083663361442,2.2276220545205905,3.0385522707369192,0.6753425559264385,3.914021008090819,0.6792718340663283])",1.0
R116,"new, report, education, long, enter, rather, feeling, although.","(200,[13,35,37,52,104,105,130,185],[2.4789364828014966,3.172083663361442,4.42484663185681,3.4440173788450834,4.270695952029551,0.6753425559264385,2.366458499374806,0.6792718340663283])",1.0
F056,"celebrity, scandal, confirmed, sources, alone, dream, husband, quality, tough","(200,[8,23,47,86,92,106,121,166,188],[2.5277266469709287,0.6714286566053024,2.849310271098391,2.4789364828014966,2.345405090176974,3.2721671219184243,2.6330871626287546,3.383392757028649,0.6406569979385486])",0.0
R043,"new, report, policy, guy, development, key, magazine, hot.","(200,[13,71,94,98,105,131,142,185],[2.4789364828014966,3.5085558999826545,3.577548771469606,3.6516567436233283,0.6753425559264385,3.2721671219184243,2.4324164671666035,0.6792718340663283])",1.0
R145,"new, report, economic, growth, two, officer, society, goal.","(200,[96,105,120,127,128,135,144,185],[3.4440173788450834,0.6753425559264385,2.455405985391302,3.577548771469606,2.7826188965997183,2.997730276216664,2.324785802974238,0.6792718340663283])",1.0
F200,"secret, cure, confirmed, sources, involve, wide, push., better","(200,[23,36,71,74,92,143,147,188],[0.6714286566053024,4.607168188650764,3.5085558999826545,4.019381523748645,2.345405090176974,2.849310271098391,2.324785802974238,0.6406569979385486])",0.0
F034,"celebrity, scandal, confirmed, sources, provide, two, century, surface., people","(200,[17,23,41,63,86,121,128,146,188],[3.172083663361442,0.6714286566053024,3.383392757028649,4.019381523748645,2.4789364828014966,2.6330871626287546,2.7826188965997183,3.0385522707369192,0.6406569979385486])",0.0
F149,"secret, cure, confirmed, sources, clear, opportunity, little, leader","(200,[11,23,92,126,147,176,188,190],[3.3262343431887,0.6714286566053024,2.345405090176974,3.914021008090819,2.324785802974238,3.6516567436233283,0.6406569979385486,3.3262343431887])",0.0
F051,"secret, cure, confirmed, sources, reduce, end, seat, focus., suffer","(200,[16,23,47,53,92,135,147,159,188],[3.2721671219184243,0.6714286566053024,2.849310271098391,3.2721671219184243,2.345405090176974,2.997730276216664,2.324785802974238,3.5085558999826545,0.6406569979385486])",0.0
F089,"flat, earth, confirmed, sources, collection, call, probably","(200,[9,23,76,97,118,146,188],[3.577548771469606,0.6714286566053024,2.057723017725193,3.172083663361442,2.958509563063383,3.0385522707369192,0.6406569979385486])",0.0
F135,"flat, earth, confirmed, sources, attention, agreement, daughter, page.","(200,[13,23,76,118,144,188],[4.957872965602993,1.3428573132106048,2.057723017725193,2.958509563063383,2.324785802974238,0.6406569979385486])",0.0
F088,"government, cover-up, confirmed, sources, coach, able, ahead, media","(200,[9,13,23,59,68,96,114,188],[3.577548771469606,2.4789364828014966,0.6714286566053024,2.6902455764687034,3.4440173788450834,3.4440173788450834,3.6516567436233283,0.6406569979385486])",0.0
R010,"new, report, election, spend., mean, song","(200,[105,109,116,132,150,185],[0.6753425559264385,4.019381523748645,3.8187108282864943,2.4789364828014966,3.0811118851557153,0.6792718340663283])",1.0
R211,"new, report, policy, president, finish, big, author, result.","(200,[48,70,105,106,142,150,178,185],[3.8187108282864943,3.7316994512968646,0.6753425559264385,3.2721671219184243,2.4324164671666035,3.0811118851557153,3.5085558999826545,0.6792718340663283])",1.0
F204,"miracle, drug, confirmed, sources, southern, owner, race, show, attorney","(200,[19,23,53,54,56,60,143,188],[3.5085558999826545,0.6714286566053024,6.544334243836849,3.577548771469606,2.8844015909096608,2.8844015909096608,2.849310271098391,0.6406569979385486])",0.0
F168,"miracle, drug, confirmed, sources, school, score, all., kitchen, food","(200,[23,53,56,60,79,127,135,156,188],[0.6714286566053024,3.2721671219184243,2.8844015909096608,2.8844015909096608,4.137164559405029,3.577548771469606,2.997730276216664,3.4440173788450834,0.6406569979385486])",0.0
R011,"new, report, public, health, marriage, hour, property, list","(200,[5,29,105,127,128,133,170,185],[2.920769235080536,3.8187108282864943,0.6753425559264385,3.577548771469606,2.7826188965997183,3.125563647726549,2.849310271098391,0.6792718340663283])",1.0
R232,"new, report, climate, change, cold, perform, alone, first., experts","(200,[21,92,98,105,106,120,156,185,187],[2.5277266469709287,2.345405090176974,3.6516567436233283,0.6753425559264385,3.2721671219184243,2.455405985391302,3.4440173788450834,0.6792718340663283,2.579019941358479])",1.0
R042,"new, report, public, health, want, answer, sometimes., heart, heavy","(200,[5,8,19,105,112,144,149,170,185],[2.920769235080536,2.5277266469709287,3.5085558999826545,0.6753425559264385,2.997730276216664,2.324785802974238,4.137164559405029,2.849310271098391,0.6792718340663283])",1.0
F182,"hoax, confirmed, sources, condition, war, win, use, green","(200,[23,119,128,133,151,177,188,198],[0.6714286566053024,3.2208738275308737,2.7826188965997183,3.125563647726549,3.6516567436233283,2.4789364828014966,0.6406569979385486,4.019381523748645])",0.0
F036,"miracle, drug, confirmed, sources, make, evening, worry, popular.","(200,[23,56,60,86,125,143,186,188],[0.6714286566053024,2.8844015909096608,2.8844015909096608,2.4789364828014966,2.7826188965997183,2.849310271098391,4.42484663185681,0.6406569979385486])",0.0
F068,"secret, cure, confirmed, sources, center, become, avoid, education, central","(200,[23,80,90,92,128,130,147,188],[0.6714286566053024,4.019381523748645,3.577548771469606,2.345405090176974,2.7826188965997183,2.366458499374806,2.324785802974238,1.2813139958770972])",0.0
R015,"new, report, election, throughout, choice, agreement, serious, space, member.","(200,[3,13,53,105,117,132,148,185,188],[3.577548771469606,2.4789364828014966,3.2721671219184243,0.6753425559264385,3.914021008090819,2.4789364828014966,3.2208738275308737,0.6792718340663283,0.6406569979385486])",1.0
R147,"new, report, climate, change, property, direction, significant, doctor","(200,[21,105,133,152,154,177,185,187],[2.5277266469709287,0.6753425559264385,3.125563647726549,3.7316994512968646,3.3262343431887,2.4789364828014966,0.6792718340663283,2.579019941358479])",1.0
F198,"government, cover-up, confirmed, sources, even, form, resource., fill, near","(200,[6,13,21,23,59,84,127,174,188],[2.997730276216664,2.4789364828014966,2.5277266469709287,0.6714286566053024,2.6902455764687034,4.830311739964974,3.577548771469606,3.577548771469606,0.6406569979385486])",0.0
R081,"new, report, climate, change, away, soon, staff., mind, let","(200,[21,41,67,73,105,137,184,185,187],[2.5277266469709287,3.383392757028649,4.607168188650764,3.5085558999826545,0.6753425559264385,3.7316994512968646,2.5530444549552183,0.6792718340663283,2.579019941358479])",1.0
F050,"aliens, confirmed, sources, leader, fish, notice, rise., next, example","(200,[6,23,50,73,125,126,154,176,188],[2.997730276216664,0.6714286566053024,2.7826188965997183,3.5085558999826545,2.7826188965997183,3.914021008090819,3.3262343431887,3.6516567436233283,0.6406569979385486])",0.0
F162,"celebrity, scandal, confirmed, sources, open, discussion, central, car., sometimes","(200,[23,69,86,90,115,121,128,183,188],[0.6714286566053024,3.914021008090819,2.4789364828014966,3.577548771469606,3.3262343431887,2.6330871626287546,2.7826188965997183,4.137164559405029,0.6406569979385486])",0.0
R028,"new, report, technology, breakthrough, also, even, claim, ability.","(200,[6,20,26,81,105,137,185,192],[2.997730276216664,2.579019941358479,3.2208738275308737,2.2276220545205905,0.6753425559264385,3.7316994512968646,0.6792718340663283,3.6516567436233283])",1.0
R195,"new, report, budget, report, behind, actually, according, trade, among.","(200,[19,47,71,105,146,164,185,191],[3.5085558999826545,2.849310271098391,3.5085558999826545,1.350685111852877,3.0385522707369192,3.4440173788450834,0.6792718340663283,2.324785802974238])",1.0
F116,"aliens, confirmed, sources, manager, nice, talk, must, artist, compare","(200,[23,46,50,52,125,131,170,188],[1.3428573132106048,3.914021008090819,2.7826188965997183,3.4440173788450834,2.7826188965997183,3.2721671219184243,2.849310271098391,0.6406569979385486])",0.0
R018,"new, report, research, give, floor, number, large, avoid, man.","(200,[22,32,46,105,119,183,185,188],[3.6516567436233283,2.7508701982851385,3.914021008090819,0.6753425559264385,6.441747655061747,4.137164559405029,0.6792718340663283,0.6406569979385486])",1.0
F073,"immortal, jellyfish, confirmed, sources, majority, kind, chair","(200,[23,44,66,76,81,188],[0.6714286566053024,6.544334243836849,2.38796470459577,2.057723017725193,2.2276220545205905,0.6406569979385486])",0.0
F059,"miracle, drug, confirmed, sources, study, although, data, son, nature","(200,[9,11,23,24,56,60,95,179,188],[3.577548771469606,3.3262343431887,0.6714286566053024,4.137164559405029,2.8844015909096608,2.8844015909096608,3.5085558999826545,3.5085558999826545,0.6406569979385486])",0.0
R078,"new, report, budget, report, mission, business, future, measure, onto","(200,[69,88,105,119,128,174,185,191],[3.914021008090819,3.3262343431887,1.350685111852877,3.2208738275308737,2.7826188965997183,3.577548771469606,0.6792718340663283,2.324785802974238])",1.0
F216,"secret, cure, confirmed, sources, note, fast, dog, fine.","(200,[23,63,92,109,147,164,188],[0.6714286566053024,4.019381523748645,4.690810180353948,4.019381523748645,2.324785802974238,3.4440173788450834,0.6406569979385486])",0.0
F206,"celebrity, scandal, confirmed, sources, provide, spring, one., find, half","(200,[23,44,66,86,110,121,146,180,188],[0.6714286566053024,3.2721671219184243,2.38796470459577,2.4789364828014966,3.5085558999826545,2.6330871626287546,3.0385522707369192,4.42484663185681,0.6406569979385486])",0.0
R036,"new, report, research, key, group, better, already, forget, of.","(200,[32,105,131,143,146,159,166,185,194],[2.7508701982851385,0.6753425559264385,3.2721671219184243,2.849310271098391,3.0385522707369192,3.5085558999826545,3.383392757028649,0.6792718340663283,3.914021008090819])",1.0
F104,"aliens, confirmed, sources, bring, tv, data, painting.","(200,[23,50,57,95,138,147,188],[0.6714286566053024,2.7826188965997183,3.383392757028649,3.5085558999826545,4.270695952029551,2.324785802974238,0.6406569979385486])",0.0
F000,"hoax, confirmed, sources, author, see, drop.","(200,[23,52,150,154,177,188],[0.6714286566053024,3.4440173788450834,3.0811118851557153,3.3262343431887,2.4789364828014966,0.6406569979385486])",0.0
R136,"new, report, education, institution, suggest, like, sense, protect, tell.","(200,[16,35,43,47,83,105,130,185],[3.2721671219184243,3.172083663361442,3.0385522707369192,2.849310271098391,3.3262343431887,0.6753425559264385,4.732916998749612,0.6792718340663283])",1.0
F019,"immortal, jellyfish, confirmed, sources, hotel, bag, note., likely","(200,[15,23,63,66,76,109,188,199],[3.3262343431887,0.6714286566053024,4.019381523748645,2.38796470459577,2.057723017725193,4.019381523748645,0.6406569979385486,5.117993812416755])",0.0
R012,"new, report, technology, breakthrough, long, oil, store, old, summer","(200,[20,35,81,83,104,105,184,185],[2.579019941358479,3.172083663361442,4.455244109041181,3.3262343431887,4.270695952029551,0.6753425559264385,2.5530444549552183,0.6792718340663283])",1.0
R052,"new, report, education, agreement, notice, soldier, society., pressure, hit","(200,[13,48,52,61,105,125,130,141,185],[2.4789364828014966,3.8187108282864943,3.4440173788450834,4.607168188650764,0.6753425559264385,2.7826188965997183,2.366458499374806,3.172083663361442,0.6792718340663283])",1.0
R123,"new, report, climate, change, firm, yes, town, compare., table","(200,[21,44,94,105,115,131,170,185,187],[2.5277266469709287,3.2721671219184243,3.577548771469606,0.6753425559264385,3.3262343431887,3.2721671219184243,2.849310271098391,0.6792718340663283,2.579019941358479])",1.0
F040,"government, cover-up, confirmed, sources, change, able, media, performance, network","(200,[9,13,23,59,96,151,152,187,188],[3.577548771469606,2.4789364828014966,0.6714286566053024,2.6902455764687034,3.4440173788450834,3.6516567436233283,3.7316994512968646,2.579019941358479,0.6406569979385486])",0.0
R160,"new, report, climate, change, maintain, current, indicate, foreign, return.","(200,[6,21,47,84,85,105,185,187,189],[2.997730276216664,2.5277266469709287,2.849310271098391,4.830311739964974,3.3262343431887,0.6753425559264385,0.6792718340663283,2.579019941358479,3.0811118851557153])",1.0
F067,"immortal, jellyfish, confirmed, sources, push, lose, develop, something","(200,[22,23,26,41,66,76,178,188],[3.6516567436233283,0.6714286566053024,3.2208738275308737,3.383392757028649,2.38796470459577,2.057723017725193,3.5085558999826545,0.6406569979385486])",0.0
R069,"new, report, research, body, national, daughter, imagine","(200,[23,32,41,101,105,110,185],[0.6714286566053024,2.7508701982851385,3.383392757028649,3.6516567436233283,0.6753425559264385,3.5085558999826545,0.6792718340663283])",1.0
F160,"mind, control, confirmed, sources, old, author, financial, receive, nearly","(200,[7,8,17,23,66,83,150,184,188],[3.7316994512968646,2.5277266469709287,3.172083663361442,0.6714286566053024,2.38796470459577,3.3262343431887,3.0811118851557153,2.5530444549552183,0.6406569979385486])",0.0
F053,"hoax, confirmed, sources, trouble, notice, future, perform, among., upon","(200,[23,71,88,98,109,125,135,177,188],[0.6714286566053024,3.5085558999826545,3.3262343431887,3.6516567436233283,4.019381523748645,2.7826188965997183,2.997730276216664,2.4789364828014966,0.6406569979385486])",0.0
R074,"new, report, education, magazine, pay, hospital., local, decade","(200,[13,28,30,97,105,130,134,185],[2.4789364828014966,3.8187108282864943,3.5085558999826545,3.172083663361442,0.6753425559264385,2.366458499374806,3.914021008090819,0.6792718340663283])",1.0
R007,"new, report, election, become, however, simply, study, fall","(200,[24,42,90,105,111,129,132,185],[4.137164559405029,3.577548771469606,3.577548771469606,0.6753425559264385,4.270695952029551,4.607168188650764,2.4789364828014966,0.6792718340663283])",1.0
R119,"new, report, climate, change, appear, choice, occur, color","(200,[21,32,53,105,121,182,185,187],[2.5277266469709287,2.7508701982851385,3.2721671219184243,0.6753425559264385,2.6330871626287546,3.577548771469606,0.6792718340663283,2.579019941358479])",1.0
R087,"new, report, budget, report, relate, decade, hand","(200,[23,30,105,185,188,191],[0.6714286566053024,3.5085558999826545,1.350685111852877,0.6792718340663283,0.6406569979385486,2.324785802974238])",1.0
F145,"miracle, drug, confirmed, sources, middle, without, build, great, cut","(200,[6,14,23,43,56,60,78,150,188],[2.997730276216664,2.997730276216664,0.6714286566053024,3.0385522707369192,2.8844015909096608,2.8844015909096608,3.8187108282864943,3.0811118851557153,0.6406569979385486])",0.0
R065,"new, report, budget, report, safe, local, second, admit, detail.","(200,[28,42,56,105,114,136,185,191],[3.8187108282864943,3.577548771469606,2.8844015909096608,1.350685111852877,3.6516567436233283,4.137164559405029,0.6792718340663283,2.324785802974238])",1.0
R208,"new, report, budget, report, heart, ball, soldier, live, civil","(200,[8,92,93,105,141,185,191,193],[2.5277266469709287,2.345405090176974,3.0385522707369192,1.350685111852877,3.172083663361442,0.6792718340663283,2.324785802974238,3.8187108282864943])",1.0
R048,"new, report, budget, report, set, central, return, hundred, behind","(200,[35,105,128,142,146,175,185,191],[3.172083663361442,1.350685111852877,2.7826188965997183,2.4324164671666035,3.0385522707369192,4.270695952029551,0.6792718340663283,2.324785802974238])",1.0
F076,"aliens, confirmed, sources, price, news, wish, writer, debate, industry","(200,[10,23,33,50,76,95,106,138,188],[4.830311739964974,0.6714286566053024,3.2208738275308737,2.7826188965997183,2.057723017725193,3.5085558999826545,3.2721671219184243,4.270695952029551,0.6406569979385486])",0.0
R019,"new, report, policy, cut, president, table, air., rich, us","(200,[6,12,60,105,106,118,131,142,185],[2.997730276216664,4.270695952029551,2.8844015909096608,0.6753425559264385,3.2721671219184243,2.958509563063383,3.2721671219184243,2.4324164671666035,0.6792718340663283])",1.0
F115,"immortal, jellyfish, confirmed, sources, brother, debate, make, position, value","(200,[3,23,66,76,91,125,139,188],[3.577548771469606,0.6714286566053024,2.38796470459577,4.115446035450386,3.7316994512968646,2.7826188965997183,3.6516567436233283,0.6406569979385486])",0.0
R031,"new, report, education, trouble, example, action, staff., rest, however","(200,[6,33,73,105,108,109,111,130,185],[2.997730276216664,3.2208738275308737,3.5085558999826545,0.6753425559264385,4.137164559405029,4.019381523748645,4.270695952029551,2.366458499374806,0.6792718340663283])",1.0
R190,"new, report, research, language, blue, health, sure, service., lot","(200,[5,21,32,105,116,143,168,185],[2.920769235080536,5.0554532939418575,2.7508701982851385,0.6753425559264385,3.8187108282864943,2.849310271098391,3.7316994512968646,0.6792718340663283])",1.0
F057,"mind, control, confirmed, sources, pass, plan, rate, place","(200,[8,23,53,123,184,188,190,192],[2.5277266469709287,0.6714286566053024,3.2721671219184243,3.4440173788450834,2.5530444549552183,0.6406569979385486,3.3262343431887,3.6516567436233283])",0.0
F158,"immortal, jellyfish, confirmed, sources, hard, key, talk, evening, wife","(200,[21,23,66,76,86,125,131,188],[2.5277266469709287,0.6714286566053024,2.38796470459577,2.057723017725193,2.4789364828014966,5.565237793199437,3.2721671219184243,0.6406569979385486])",0.0
F234,"flat, earth, confirmed, sources, direction, cup, power., together","(200,[23,29,59,76,112,118,154,188],[0.6714286566053024,3.8187108282864943,2.6902455764687034,2.057723017725193,2.997730276216664,2.958509563063383,3.3262343431887,0.6406569979385486])",0.0
F155,"flat, earth, confirmed, sources, second, design, environmental, appear, ready","(200,[23,27,56,76,118,122,157,182,188],[0.6714286566053024,3.914021008090819,2.8844015909096608,2.057723017725193,2.958509563063383,3.914021008090819,3.2721671219184243,3.577548771469606,0.6406569979385486])",0.0
F106,"flat, earth, confirmed, sources, actually, success, listen, job, discussion","(200,[23,28,29,47,76,115,118,157,188],[0.6714286566053024,3.8187108282864943,3.8187108282864943,2.849310271098391,2.057723017725193,3.3262343431887,2.958509563063383,3.2721671219184243,0.6406569979385486])",0.0
R051,"new, report, policy, ok, stage, machine, call, instead, customer.","(200,[30,40,45,105,114,127,142,146,185],[3.5085558999826545,4.019381523748645,3.8187108282864943,0.6753425559264385,3.6516567436233283,3.577548771469606,2.4324164671666035,3.0385522707369192,0.6792718340663283])",1.0
R203,"new, report, education, look, ahead, evidence, likely., history, difference","(200,[54,66,68,105,113,130,139,143,185],[3.577548771469606,2.38796470459577,3.4440173788450834,0.6753425559264385,3.5085558999826545,2.366458499374806,3.6516567436233283,2.849310271098391,0.6792718340663283])",1.0
F063,"secret, cure, confirmed, sources, establish, effect, radio, office, seat","(200,[23,47,86,92,123,124,144,147,188],[0.6714286566053024,2.849310271098391,2.4789364828014966,2.345405090176974,3.4440173788450834,3.5085558999826545,2.324785802974238,2.324785802974238,0.6406569979385486])",0.0
R080,"new, report, policy, beat, nation, sometimes, police., good, kitchen","(200,[14,69,105,142,156,168,169,185,191],[2.997730276216664,3.914021008090819,0.6753425559264385,2.4324164671666035,3.4440173788450834,3.7316994512968646,4.607168188650764,0.6792718340663283,2.324785802974238])",1.0
R226,"new, report, public, health, effect, movie, purpose., choose","(200,[5,39,105,106,124,134,170,185],[2.920769235080536,5.117993812416755,0.6753425559264385,3.2721671219184243,3.5085558999826545,3.914021008090819,2.849310271098391,0.6792718340663283])",1.0
F144,"hoax, confirmed, sources, fact, power, scientist, suffer, future., bag","(200,[15,23,26,56,135,147,177,188],[6.6524686863774,0.6714286566053024,3.2208738275308737,2.8844015909096608,2.997730276216664,2.324785802974238,2.4789364828014966,0.6406569979385486])",0.0
F241,"flat, earth, confirmed, sources, organization, affect, state, husband","(200,[8,23,55,76,118,164,188],[5.0554532939418575,0.6714286566053024,3.2721671219184243,2.057723017725193,2.958509563063383,3.4440173788450834,0.6406569979385486])",0.0
R150,"new, report, election, bring, second, education., space, role","(200,[47,56,57,105,132,150,185,188],[2.849310271098391,2.8844015909096608,3.383392757028649,0.6753425559264385,2.4789364828014966,3.0811118851557153,0.6792718340663283,0.6406569979385486])",1.0
R153,"new, report, research, attention, finish, future, approach","(200,[32,88,95,105,144,178,185],[2.7508701982851385,3.3262343431887,3.5085558999826545,0.6753425559264385,2.324785802974238,3.5085558999826545,0.6792718340663283])",1.0
F175,"hoax, confirmed, sources, single, manage, require, pick, modern, west","(200,[23,49,83,85,89,136,172,177,188],[0.6714286566053024,3.5085558999826545,3.3262343431887,3.3262343431887,3.914021008090819,4.137164559405029,3.914021008090819,2.4789364828014966,0.6406569979385486])",0.0
F161,"immortal, jellyfish, confirmed, sources, soon, see, recent, prevent, decade.","(200,[23,41,52,66,76,154,188,191,197],[0.6714286566053024,3.383392757028649,3.4440173788450834,2.38796470459577,2.057723017725193,3.3262343431887,0.6406569979385486,2.324785802974238,4.137164559405029])",0.0
F147,"secret, cure, confirmed, sources, culture, character, lawyer, senior., drive","(200,[21,23,38,45,67,92,125,147,188],[2.5277266469709287,0.6714286566053024,3.914021008090819,3.8187108282864943,4.607168188650764,2.345405090176974,2.7826188965997183,2.324785802974238,0.6406569979385486])",0.0
F018,"secret, cure, confirmed, sources, bank, able, member, result, street","(200,[23,84,92,96,147,182,188,190,199],[0.6714286566053024,4.830311739964974,2.345405090176974,3.4440173788450834,2.324785802974238,3.577548771469606,0.6406569979385486,3.3262343431887,5.117993812416755])",0.0
F211,"celebrity, scandal, confirmed, sources, allow, western, himself., exactly, even","(200,[6,23,35,86,96,121,124,188,192],[2.997730276216664,0.6714286566053024,3.172083663361442,2.4789364828014966,3.4440173788450834,2.6330871626287546,3.5085558999826545,0.6406569979385486,3.6516567436233283])",0.0
R117,"new, report, research, local, manager, music, now., find, finish","(200,[2,28,32,52,105,110,170,178,185],[4.137164559405029,3.8187108282864943,2.7508701982851385,3.4440173788450834,0.6753425559264385,3.5085558999826545,2.849310271098391,3.5085558999826545,0.6792718340663283])",1.0
F016,"aliens, confirmed, sources, drop, plan, say, measure, for.","(200,[23,41,50,62,123,128,177,188],[0.6714286566053024,3.383392757028649,2.7826188965997183,3.7316994512968646,3.4440173788450834,2.7826188965997183,2.4789364828014966,0.6406569979385486])",0.0
F029,"flat, earth, confirmed, sources, later, news, exist, game, agree","(200,[2,23,33,76,118,125,160,175,188],[4.137164559405029,0.6714286566053024,3.2208738275308737,2.057723017725193,2.958509563063383,2.7826188965997183,3.6516567436233283,4.270695952029551,0.6406569979385486])",0.0
F205,"celebrity, scandal, confirmed, sources, grow, participant, agreement, bar., phone","(200,[4,11,13,23,26,86,121,188,196],[3.3262343431887,3.3262343431887,2.4789364828014966,0.6714286566053024,3.2208738275308737,2.4789364828014966,2.6330871626287546,0.6406569979385486,3.2721671219184243])",0.0
R112,"new, report, economic, growth, physical, water, color, close, line","(200,[32,49,97,105,120,144,182,185,189],[2.7508701982851385,3.5085558999826545,3.172083663361442,0.6753425559264385,2.455405985391302,2.324785802974238,3.577548771469606,0.6792718340663283,3.0811118851557153])",1.0
F218,"government, cover-up, confirmed, sources, early, war, road, person, end","(200,[13,23,49,53,59,92,119,125,188],[2.4789364828014966,0.6714286566053024,3.5085558999826545,3.2721671219184243,2.6902455764687034,2.345405090176974,3.2208738275308737,2.7826188965997183,0.6406569979385486])",0.0
R187,"new, report, education, single, assume, agree, need, forward., teacher","(200,[64,86,89,105,108,125,130,137,185],[4.270695952029551,2.4789364828014966,3.914021008090819,0.6753425559264385,4.137164559405029,2.7826188965997183,2.366458499374806,3.7316994512968646,0.6792718340663283])",1.0
F087,"celebrity, scandal, confirmed, sources, goal, arm, may, contain","(200,[23,86,89,93,121,160,184,188],[0.6714286566053024,2.4789364828014966,3.914021008090819,3.0385522707369192,2.6330871626287546,3.6516567436233283,2.5530444549552183,0.6406569979385486])",0.0
R171,"new, report, education, free, southern, different, skin, particularly","(200,[33,43,73,83,105,130,143,185],[3.2208738275308737,3.0385522707369192,3.5085558999826545,3.3262343431887,0.6753425559264385,2.366458499374806,2.849310271098391,0.6792718340663283])",1.0
R113,"new, report, technology, breakthrough, right, bank, order, message, policy","(200,[20,26,81,105,115,142,182,185,190],[2.579019941358479,3.2208738275308737,2.2276220545205905,0.6753425559264385,3.3262343431887,2.4324164671666035,3.577548771469606,0.6792718340663283,3.3262343431887])",1.0
R222,"new, report, public, health, part, listen, pay., sense","(200,[5,29,47,76,105,140,170,185],[2.920769235080536,3.8187108282864943,2.849310271098391,2.057723017725193,0.6753425559264385,4.019381523748645,2.849310271098391,0.6792718340663283])",1.0
F233,"secret, cure, confirmed, sources, bill, north, player, hot","(200,[4,23,92,93,135,147,178,188],[3.3262343431887,0.6714286566053024,2.345405090176974,3.0385522707369192,2.997730276216664,2.324785802974238,3.5085558999826545,0.6406569979385486])",0.0
R223,"new, report, climate, change, class, despite, suggest., ability","(200,[7,21,78,81,101,105,185,187],[3.7316994512968646,2.5277266469709287,3.8187108282864943,2.2276220545205905,3.6516567436233283,0.6753425559264385,0.6792718340663283,2.579019941358479])",1.0
F224,"secret, cure, confirmed, sources, ever, democratic, experience, order, party","(200,[6,23,26,35,92,147,179,188,194],[2.997730276216664,0.6714286566053024,3.2208738275308737,3.172083663361442,2.345405090176974,2.324785802974238,3.5085558999826545,0.6406569979385486,3.914021008090819])",0.0
R181,"new, report, climate, change, evidence, similar, affect, board","(200,[21,46,54,55,105,185,187],[2.5277266469709287,3.914021008090819,7.155097542939212,3.2721671219184243,0.6753425559264385,0.6792718340663283,2.579019941358479])",1.0
R056,"new, report, public, health, ask, blood","(200,[5,105,107,159,170,185],[2.920769235080536,0.6753425559264385,3.6516567436233283,3.5085558999826545,2.849310271098391,0.6792718340663283])",1.0
R110,"new, report, education, option, already, under., individual","(200,[13,14,105,130,182,185,194],[2.4789364828014966,2.997730276216664,0.6753425559264385,2.366458499374806,3.577548771469606,0.6792718340663283,3.914021008090819])",1.0
R219,"new, report, education, speak, think, success, produce, stock","(200,[28,48,105,130,132,135,185,193],[3.8187108282864943,3.8187108282864943,0.6753425559264385,2.366458499374806,2.4789364828014966,2.997730276216664,0.6792718340663283,3.8187108282864943])",1.0
R224,"new, report, education, well, thank, magazine., interview, billion","(200,[19,35,58,87,105,130,157,185],[3.5085558999826545,3.172083663361442,3.914021008090819,3.3262343431887,0.6753425559264385,2.366458499374806,3.2721671219184243,0.6792718340663283])",1.0
F178,"immortal, jellyfish, confirmed, sources, stay, wall, worry, possible, enough.","(200,[4,23,33,66,76,100,143,188,197],[3.3262343431887,0.6714286566053024,3.2208738275308737,2.38796470459577,2.057723017725193,3.914021008090819,2.849310271098391,0.6406569979385486,4.137164559405029])",0.0
F074,"secret, cure, confirmed, sources, arm, event, song, join., green","(200,[23,92,128,147,150,151,184,188,194],[0.6714286566053024,2.345405090176974,2.7826188965997183,2.324785802974238,3.0811118851557153,3.6516567436233283,2.5530444549552183,0.6406569979385486,3.914021008090819])",0.0
R034,"new, report, budget, report, black, throw, final, also","(200,[53,105,125,148,185,191,192],[3.2721671219184243,1.350685111852877,2.7826188965997183,3.2208738275308737,0.6792718340663283,2.324785802974238,3.6516567436233283])",1.0
R095,"new, report, policy, term, decision, heart, prove, probably, like","(200,[8,14,97,105,130,142,185,188,193],[2.5277266469709287,2.997730276216664,3.172083663361442,0.6753425559264385,2.366458499374806,2.4324164671666035,0.6792718340663283,0.6406569979385486,3.8187108282864943])",1.0
F011,"aliens, confirmed, sources, idea, defense, do., hard, gun","(200,[23,50,62,113,125,143,158,188],[0.6714286566053024,2.7826188965997183,3.7316994512968646,3.5085558999826545,2.7826188965997183,2.849310271098391,3.125563647726549,0.6406569979385486])",0.0
R162,"new, report, policy, wind, day, eye, pull, rich.","(200,[42,105,133,141,142,158,185,197],[3.577548771469606,0.6753425559264385,3.125563647726549,3.172083663361442,2.4324164671666035,3.125563647726549,0.6792718340663283,4.137164559405029])",1.0
R218,"new, report, election, data, kind, fund, indicate, store","(200,[38,44,85,95,105,132,184,185],[3.914021008090819,3.2721671219184243,3.3262343431887,3.5085558999826545,0.6753425559264385,2.4789364828014966,2.5530444549552183,0.6792718340663283])",1.0
